Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7230","Emissions (N2O)","5066","Burning - Crop residues","1992","1992","gigagrams","0.2145","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7225","Emissions (CH4)","5066","Burning - Crop residues","1993","1993","gigagrams","8.545","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7231","Emissions (CO2eq)","5066","Burning - Crop residues","1993","1993","gigagrams","248.1213","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7244","Emissions (CO2eq) from CH4","5066","Burning - Crop residues","1993","1993","gigagrams","179.4448","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7243","Emissions (CO2eq) from N2O","5066","Burning - Crop residues","1993","1993","gigagrams","68.6764","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7230","Emissions (N2O)","5066","Burning - Crop residues","1993","1993","gigagrams","0.2215","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7225","Emissions (CH4)","5066","Burning - Crop residues","1994","1994","gigagrams","8.4165","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7231","Emissions (CO2eq)","5066","Burning - Crop residues","1994","1994","gigagrams","244.3909","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7244","Emissions (CO2eq) from CH4","5066","Burning - Crop residues","1994","1994","gigagrams","176.747","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7243","Emissions (CO2eq) from N2O","5066","Burning - Crop residues","1994","1994","gigagrams","67.6439","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7230","Emissions (N2O)","5066","Burning - Crop residues","1994","1994","gigagrams","0.2182","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7225","Emissions (CH4)","5066","Burning - Crop residues","1995","1995","gigagrams","8.285","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7231","Emissions (CO2eq)","5066","Burning - Crop residues","1995","1995","gigagrams","240.5731","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7244","Emissions (CO2eq) from CH4","5066","Burning - Crop residues","1995","1995","gigagrams","173.9859","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7243","Emissions (CO2eq) from N2O","5066","Burning - Crop residues","1995","1995","gigagrams","66.5872","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7230","Emissions (N2O)","5066","Burning - Crop residues","1995","1995","gigagrams","0.2148","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7225","Emissions (CH4)","5066","Burning - Crop residues","1996","1996","gigagrams","8.0349","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7231","Emissions (CO2eq)","5066","Burning - Crop residues","1996","1996","gigagrams","233.3101","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7244","Emissions (CO2eq) from CH4","5066","Burning - Crop residues","1996","1996","gigagrams","168.7332","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7243","Emissions (CO2eq) from N2O","5066","Burning - Crop residues","1996","1996","gigagrams","64.5769","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7230","Emissions (N2O)","5066","Burning - Crop residues","1996","1996","gigagrams","0.2083","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7225","Emissions (CH4)","5066","Burning - Crop residues","1997","1997","gigagrams","8.0407","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7231","Emissions (CO2eq)","5066","Burning - Crop residues","1997","1997","gigagrams","233.4783","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7244","Emissions (CO2eq) from CH4","5066","Burning - Crop residues","1997","1997","gigagrams","168.8549","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7243","Emissions (CO2eq) from N2O","5066","Burning - Crop residues","1997","1997","gigagrams","64.6235","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7230","Emissions (N2O)","5066","Burning - Crop residues","1997","1997","gigagrams","0.2085","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7225","Emissions (CH4)","5066","Burning - Crop residues","1998","1998","gigagrams","8.0571","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7231","Emissions (CO2eq)","5066","Burning - Crop residues","1998","1998","gigagrams","233.9546","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7244","Emissions (CO2eq) from CH4","5066","Burning - Crop residues","1998","1998","gigagrams","169.1993","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7243","Emissions (CO2eq) from N2O","5066","Burning - Crop residues","1998","1998","gigagrams","64.7553","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7230","Emissions (N2O)","5066","Burning - Crop residues","1998","1998","gigagrams","0.2089","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7225","Emissions (CH4)","5066","Burning - Crop residues","1999","1999","gigagrams","6.5389","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7231","Emissions (CO2eq)","5066","Burning - Crop residues","1999","1999","gigagrams","189.8693","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7244","Emissions (CO2eq) from CH4","5066","Burning - Crop residues","1999","1999","gigagrams","137.3162","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7243","Emissions (CO2eq) from N2O","5066","Burning - Crop residues","1999","1999","gigagrams","52.5531","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7230","Emissions (N2O)","5066","Burning - Crop residues","1999","1999","gigagrams","0.1695","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7225","Emissions (CH4)","5066","Burning - Crop residues","2000","2000","gigagrams","6.8374","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7231","Emissions (CO2eq)","5066","Burning - Crop residues","2000","2000","gigagrams","198.5381","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7244","Emissions (CO2eq) from CH4","5066","Burning - Crop residues","2000","2000","gigagrams","143.5856","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7243","Emissions (CO2eq) from N2O","5066","Burning - Crop residues","2000","2000","gigagrams","54.9525","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7230","Emissions (N2O)","5066","Burning - Crop residues","2000","2000","gigagrams","0.1773","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7225","Emissions (CH4)","5066","Burning - Crop residues","2001","2001","gigagrams","7.2929","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7231","Emissions (CO2eq)","5066","Burning - Crop residues","2001","2001","gigagrams","211.7641","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7244","Emissions (CO2eq) from CH4","5066","Burning - Crop residues","2001","2001","gigagrams","153.1508","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7243","Emissions (CO2eq) from N2O","5066","Burning - Crop residues","2001","2001","gigagrams","58.6133","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7230","Emissions (N2O)","5066","Burning - Crop residues","2001","2001","gigagrams","0.1891","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7225","Emissions (CH4)","5066","Burning - Crop residues","2002","2002","gigagrams","8.3002","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7231","Emissions (CO2eq)","5066","Burning - Crop residues","2002","2002","gigagrams","241.0125","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7244","Emissions (CO2eq) from CH4","5066","Burning - Crop residues","2002","2002","gigagrams","174.3037","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7243","Emissions (CO2eq) from N2O","5066","Burning - Crop residues","2002","2002","gigagrams","66.7088","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7230","Emissions (N2O)","5066","Burning - Crop residues","2002","2002","gigagrams","0.2152","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7225","Emissions (CH4)","5066","Burning - Crop residues","2003","2003","gigagrams","8.5961","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7231","Emissions (CO2eq)","5066","Burning - Crop residues","2003","2003","gigagrams","249.6056","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7244","Emissions (CO2eq) from CH4","5066","Burning - Crop residues","2003","2003","gigagrams","180.5183","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7243","Emissions (CO2eq) from N2O","5066","Burning - Crop residues","2003","2003","gigagrams","69.0873","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7230","Emissions (N2O)","5066","Burning - Crop residues","2003","2003","gigagrams","0.2229","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7225","Emissions (CH4)","5066","Burning - Crop residues","2004","2004","gigagrams","8.8896","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7231","Emissions (CO2eq)","5066","Burning - Crop residues","2004","2004","gigagrams","258.1291","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7244","Emissions (CO2eq) from CH4","5066","Burning - Crop residues","2004","2004","gigagrams","186.6826","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7243","Emissions (CO2eq) from N2O","5066","Burning - Crop residues","2004","2004","gigagrams","71.4464","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7230","Emissions (N2O)","5066","Burning - Crop residues","2004","2004","gigagrams","0.2305","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7225","Emissions (CH4)","5066","Burning - Crop residues","2005","2005","gigagrams","9.2967","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7231","Emissions (CO2eq)","5066","Burning - Crop residues","2005","2005","gigagrams","269.9493","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7244","Emissions (CO2eq) from CH4","5066","Burning - Crop residues","2005","2005","gigagrams","195.2312","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7243","Emissions (CO2eq) from N2O","5066","Burning - Crop residues","2005","2005","gigagrams","74.7181","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7230","Emissions (N2O)","5066","Burning - Crop residues","2005","2005","gigagrams","0.241","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7225","Emissions (CH4)","5066","Burning - Crop residues","2006","2006","gigagrams","9.2705","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7231","Emissions (CO2eq)","5066","Burning - Crop residues","2006","2006","gigagrams","269.1864","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7244","Emissions (CO2eq) from CH4","5066","Burning - Crop residues","2006","2006","gigagrams","194.6795","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7243","Emissions (CO2eq) from N2O","5066","Burning - Crop residues","2006","2006","gigagrams","74.507","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7230","Emissions (N2O)","5066","Burning - Crop residues","2006","2006","gigagrams","0.2403","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7225","Emissions (CH4)","5066","Burning - Crop residues","2007","2007","gigagrams","9.651","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7231","Emissions (CO2eq)","5066","Burning - Crop residues","2007","2007","gigagrams","280.2373","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7244","Emissions (CO2eq) from CH4","5066","Burning - Crop residues","2007","2007","gigagrams","202.6716","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7243","Emissions (CO2eq) from N2O","5066","Burning - Crop residues","2007","2007","gigagrams","77.5657","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7230","Emissions (N2O)","5066","Burning - Crop residues","2007","2007","gigagrams","0.2502","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7225","Emissions (CH4)","5066","Burning - Crop residues","2008","2008","gigagrams","7.2297","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7231","Emissions (CO2eq)","5066","Burning - Crop residues","2008","2008","gigagrams","209.9293","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7244","Emissions (CO2eq) from CH4","5066","Burning - Crop residues","2008","2008","gigagrams","151.8239","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7243","Emissions (CO2eq) from N2O","5066","Burning - Crop residues","2008","2008","gigagrams","58.1054","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7230","Emissions (N2O)","5066","Burning - Crop residues","2008","2008","gigagrams","0.1874","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7225","Emissions (CH4)","5066","Burning - Crop residues","2009","2009","gigagrams","8.6858","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7231","Emissions (CO2eq)","5066","Burning - Crop residues","2009","2009","gigagrams","252.2098","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7244","Emissions (CO2eq) from CH4","5066","Burning - Crop residues","2009","2009","gigagrams","182.4017","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7243","Emissions (CO2eq) from N2O","5066","Burning - Crop residues","2009","2009","gigagrams","69.8081","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7230","Emissions (N2O)","5066","Burning - Crop residues","2009","2009","gigagrams","0.2252","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7225","Emissions (CH4)","5066","Burning - Crop residues","2010","2010","gigagrams","8.7529","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7231","Emissions (CO2eq)","5066","Burning - Crop residues","2010","2010","gigagrams","254.157","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7244","Emissions (CO2eq) from CH4","5066","Burning - Crop residues","2010","2010","gigagrams","183.81","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7243","Emissions (CO2eq) from N2O","5066","Burning - Crop residues","2010","2010","gigagrams","70.347","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7230","Emissions (N2O)","5066","Burning - Crop residues","2010","2010","gigagrams","0.2269","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7225","Emissions (CH4)","5066","Burning - Crop residues","2011","2011","gigagrams","8.5055","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7231","Emissions (CO2eq)","5066","Burning - Crop residues","2011","2011","gigagrams","246.9742","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7244","Emissions (CO2eq) from CH4","5066","Burning - Crop residues","2011","2011","gigagrams","178.6153","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7243","Emissions (CO2eq) from N2O","5066","Burning - Crop residues","2011","2011","gigagrams","68.3589","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7230","Emissions (N2O)","5066","Burning - Crop residues","2011","2011","gigagrams","0.2205","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7225","Emissions (CH4)","5066","Burning - Crop residues","2012","2012","gigagrams","8.8393","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7231","Emissions (CO2eq)","5066","Burning - Crop residues","2012","2012","gigagrams","256.6671","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7244","Emissions (CO2eq) from CH4","5066","Burning - Crop residues","2012","2012","gigagrams","185.6253","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7243","Emissions (CO2eq) from N2O","5066","Burning - Crop residues","2012","2012","gigagrams","71.0418","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7230","Emissions (N2O)","5066","Burning - Crop residues","2012","2012","gigagrams","0.2292","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7225","Emissions (CH4)","5066","Burning - Crop residues","2013","2013","gigagrams","8.686","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7231","Emissions (CO2eq)","5066","Burning - Crop residues","2013","2013","gigagrams","252.2161","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7244","Emissions (CO2eq) from CH4","5066","Burning - Crop residues","2013","2013","gigagrams","182.4063","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7243","Emissions (CO2eq) from N2O","5066","Burning - Crop residues","2013","2013","gigagrams","69.8098","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7230","Emissions (N2O)","5066","Burning - Crop residues","2013","2013","gigagrams","0.2252","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7225","Emissions (CH4)","5066","Burning - Crop residues","2014","2014","gigagrams","8.1338","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7231","Emissions (CO2eq)","5066","Burning - Crop residues","2014","2014","gigagrams","236.1818","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7244","Emissions (CO2eq) from CH4","5066","Burning - Crop residues","2014","2014","gigagrams","170.81","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7243","Emissions (CO2eq) from N2O","5066","Burning - Crop residues","2014","2014","gigagrams","65.3717","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7230","Emissions (N2O)","5066","Burning - Crop residues","2014","2014","gigagrams","0.2109","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7225","Emissions (CH4)","5066","Burning - Crop residues","2015","2015","gigagrams","7.5615","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7231","Emissions (CO2eq)","5066","Burning - Crop residues","2015","2015","gigagrams","219.5627","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7244","Emissions (CO2eq) from CH4","5066","Burning - Crop residues","2015","2015","gigagrams","158.7909","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7243","Emissions (CO2eq) from N2O","5066","Burning - Crop residues","2015","2015","gigagrams","60.7718","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7230","Emissions (N2O)","5066","Burning - Crop residues","2015","2015","gigagrams","0.196","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7225","Emissions (CH4)","5066","Burning - Crop residues","2016","2016","gigagrams","7.8734","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7231","Emissions (CO2eq)","5066","Burning - Crop residues","2016","2016","gigagrams","228.6192","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7244","Emissions (CO2eq) from CH4","5066","Burning - Crop residues","2016","2016","gigagrams","165.3407","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7243","Emissions (CO2eq) from N2O","5066","Burning - Crop residues","2016","2016","gigagrams","63.2785","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7230","Emissions (N2O)","5066","Burning - Crop residues","2016","2016","gigagrams","0.2041","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7225","Emissions (CH4)","5066","Burning - Crop residues","2017","2017","gigagrams","8.719","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7231","Emissions (CO2eq)","5066","Burning - Crop residues","2017","2017","gigagrams","253.1747","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7244","Emissions (CO2eq) from CH4","5066","Burning - Crop residues","2017","2017","gigagrams","183.0995","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7243","Emissions (CO2eq) from N2O","5066","Burning - Crop residues","2017","2017","gigagrams","70.0751","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7230","Emissions (N2O)","5066","Burning - Crop residues","2017","2017","gigagrams","0.226","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7225","Emissions (CH4)","5067","Burning - Savanna","1990","1990","gigagrams","1.943","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7231","Emissions (CO2eq)","5067","Burning - Savanna","1990","1990","gigagrams","95.3738","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7244","Emissions (CO2eq) from CH4","5067","Burning - Savanna","1990","1990","gigagrams","40.8021","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7243","Emissions (CO2eq) from N2O","5067","Burning - Savanna","1990","1990","gigagrams","54.5717","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7230","Emissions (N2O)","5067","Burning - Savanna","1990","1990","gigagrams","0.176","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7225","Emissions (CH4)","5067","Burning - Savanna","1991","1991","gigagrams","1.943","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7231","Emissions (CO2eq)","5067","Burning - Savanna","1991","1991","gigagrams","95.3738","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7244","Emissions (CO2eq) from CH4","5067","Burning - Savanna","1991","1991","gigagrams","40.8021","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7243","Emissions (CO2eq) from N2O","5067","Burning - Savanna","1991","1991","gigagrams","54.5717","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7230","Emissions (N2O)","5067","Burning - Savanna","1991","1991","gigagrams","0.176","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7225","Emissions (CH4)","5067","Burning - Savanna","1992","1992","gigagrams","1.943","A","Aggregate, may include official, semi-official, estimated or calculated data",""
